암호화요양기호,요양기관명_x,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,개설일자,좌표(x),좌표(y),동,요양기관명_y,주차가능대수,주차비용부담여부,주차_기타안내사항,응급실 주간운영여부,응급실 야간운영여부,접수시간_평일,접수시간_토요일,오시는 길,휴진 안내,점심시간,비고,일요일 진료시작시간,일요일 진료종료시간,월요일 진료시작시간,월요일 진료종료시간,화요일 진료시작시간,화요일 진료종료시간,수요일 진료시작시간,수요일 진료종료시간,목요일 진료시작시간,목요일 진료종료시간,금요일 진료시작시간,금요일 진료종료시간,토요일 진료시작시간,토요일 진료종료시간,count_null
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,건강나라약국,81,약국,350000,전북,350401,전주완산구,서신동,54954,전라북도 전주시 완산구 유연로 277 (서신동),2003-10-17,127.1160266,35.825554,서신동,건강나라약국,,,,N,N,,,본병원사거리 대각선맞으편 파리바게뜨 바로 옆  ,"[휴진 안내]
일요일 : 전부휴무
공휴일 : 정상근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴무
공휴일 : 정상근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:00:59,2
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz,정약국,81,약국,390000,제주,390200,제주시,노형동,63099,제주특별자치도 제주시 수덕1길 3 (노형동),2005-06-03,126.4782289,33.486225,노형동,정약국,25,N,약국 이용시 최대 1시간 무료주차,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 정오까지 오픈","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 정오까지 오픈

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,19:30:59,8:30:00,16:00:59,2
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,우리들약국,81,약국,310000,경기,311800,오산시,원동,18144,"경기도 오산시 경기대로 154 111호 (원동, 패션폴라리스)",2008-02-15,127.0738662,37.1384985,원동,우리들약국,80,Y,,N,N,,,원동 폴라리스플라자 원동 이마트 건너편 그랜드웨딩홀 1층 0m,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,뉴건강약국,81,약국,240000,광주,240002,광주북구,삼각동,61057,광주광역시 북구 설죽로389번길 77 (삼각동),2001-10-17,126.8993016,35.1959532,삼각동,뉴건강약국,,,,N,N,,,삼각동 그린타운 정문 앞  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxOTYxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,유약국,81,약국,340000,충남,340007,부여군,,33151,충청남도 부여군 부여읍 사비로 76 1층,1990-10-30,126.9107919,36.2792905,,유약국,,,,N,N,,,부여읍성요셉병원 성요셉병원좌측 10m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,으뜸약국,81,약국,330000,충북,330200,충주시,성서동,27341,충청북도 충주시 예성로 395 (연수동),2020-01-02,127.9337905,36.9915696,연수동,으뜸약국,10,N,,N,N,,,유원아파트 건너편 중앙신협옆  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,새싹약국,81,약국,310000,경기,311000,구리시,인창동,11921,"경기도 구리시 건원대로 44 112호 (인창동, 태영빌딩)",2009-08-03,127.1404879,37.6050767,인창동,새싹약국,200,Y,약국이용시 1시간 무료,N,N,,,  ,"[휴진 안내]
일요일 : 휴무
공휴일 : 08시30분~18시00분","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분","[휴진 안내]
일요일 : 휴무
공휴일 : 08시30분~18시00분

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분",:n:00,:n:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,18:00:59,2
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxNzAyIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,일층약국,81,약국,380000,경남,380500,진주시,,52703,경상남도 진주시 진양호로 206 BYC 진주빌딩 107호 (평거동),2016-03-16,128.060055,35.1725205,평거동,일층약국,,,,N,N,,,강병원 응급실 정문앞 40미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,14:00:59,2
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,사랑약국,81,약국,370000,경북,370702,포항북구,,37636,경상북도 포항시 북구 우창동로22번길 3-3 (우현동),1978-01-16,129.3619376,36.0547819,,사랑약국,50,N,여성아이병원 주차장 이용가능,N,N,,,우창동주민센터 뒷쪽 좌측방향 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:13:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,18:00:59,0
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,국약국,81,약국,230000,대구,230003,대구북구,구암동,41463,대구광역시 북구 구암로 150 (구암동),2011-10-26,128.5571018,35.93149,구암동,국약국,,,,N,N,09시 ~ 22시,09시 ~ 22시,한국농어촌공사 농어촌공사 정문에서 좌측 50m,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 13시 ~14시
토요일 : 13시 ~14시","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 13시 ~14시
토요일 : 13시 ~14시",:n:00,:n:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,2
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,무주약국,81,약국,350000,전북,350004,무주군,무주읍,55517,전라북도 무주군 무주읍 주계로 113 (무주읍),1987-07-29,127.6623641,36.0068812,무주읍,무주약국,,,,N,N,,,농협(무진장축협 무주지소) 맞은편 5m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzUxIyQxIyQxIyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,대창약국,81,약국,350000,전북,350100,군산시,중앙로1가,54022,전라북도 군산시 대학로 32 (중앙로1가),1993-07-05,126.7113703,35.9870926,중앙로1가,대창약국,,,,N,N,,,구시청사거리이성당옆  ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,19:00:59,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz,송이온누리약국,81,약국,110000,서울,110019,중랑구,신내동,2024,"서울특별시 중랑구 신내로 211 212호 (신내동, 금강리빙스텔)",2014-06-30,127.0927002,37.6163597,신내동,송이온누리약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz,참약국,81,약국,110000,서울,110001,강남구,일원동,6351,"서울특별시 강남구 일원로 95 지하1층 103호 (일원동, 신영프라자)",2002-01-24,127.0834812,37.485765,일원동,참약국,,,,N,N,09시00분 ~ 18시50분,09시00분 ~ 15시50분,  ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,안산백제약국,81,약국,310000,경기,311101,안산단원구,원곡동,15374,경기도 안산시 단원구 원선로 47 1층 (원곡동),2011-02-11,126.7980395,37.3291149,원곡동,안산백제약국,3,N,,N,N,,,원선로47  안산내과 1층(벽산아파트정문맞은편) 선부동방향 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",::00,::59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:00:59,0
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,종근당약국,81,약국,350000,전북,350600,김제시,만경읍,54307,전라북도 김제시 만경읍 만경로 811 (만경읍),2002-08-12,126.8162776,35.8524851,만경읍,종근당약국,,,,N,N,07시30분 ~ 19시00분,07시30분 ~ 18시00분,김제시 만경읍 버스터미널 김제 방향 옆 바로 옆,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,녹십자약국,81,약국,340000,충남,340900,당진시,읍내동,31770,충청남도 당진시 당진중앙1로 117 (읍내동),2009-05-01,126.6303006,36.8951549,읍내동,녹십자약국,,,,N,N,,,구 터미널 내 농협중앙회 옆  ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,16:00:59,2
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,시니어스약국,81,약국,310000,경기,310403,성남분당구,구미동,13619,"경기도 성남시 분당구 구미로173번길 47 161호 (구미동, 서울시니어스타워)",2011-03-02,127.1237698,37.3471214,구미동,시니어스약국,12,N,주차요원 상주 : 주차요원의 안내에 따라 주차 : 약국 바로 앞 주차,N,N,09시00분~19시00분,09시00분~14시00분,분당서울대병원 장례식장 장례식장 바로 맞은편 서울시니어스타워 건물 1층 분당서울대병원입구에서 도보 5분,"[휴진 안내]
일요일 : 전부휴무
공휴일 : 전부휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴무
공휴일 : 전부휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,14:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,중앙약국,81,약국,310000,경기,311903,고양일산동구,백석동,10450,"경기도 고양시 일산동구 강송로 49 107호 (백석동, 윈스터파크1)",2011-05-06,126.7920834,37.6448507,백석동,중앙약국,0,N,"건물뒷편 관리실 인터폰확인후 주차장이용, 약국앞 도로 임시(5분이내)주차.",N,N,08시50분 ~ 19시30분,08시50분 ~ 14시00분,"일산병원, 카프병원 우측방향 ","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:50:00,19:30:59,8:50:00,19:30:59,8:50:00,19:30:59,8:50:00,19:30:59,8:50:00,19:30:59,8:50:00,14:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,대림약국,81,약국,340000,충남,340900,당진시,합덕읍,31812,충청남도 당진시 합덕읍 합우로 148 (합덕읍),1965-07-26,126.7739097,36.8083924,합덕읍,대림약국,,,합덕목욕탕 앞주차장이용,N,N,,,합덕 터미널 시장방향 150M,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,18:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,신생약국,81,약국,340000,충남,340016,태안군,,32143,충청남도 태안군 태안읍 환동로 82 태안프라자 1층 102호,2018-12-19,126.2949205,36.7542692,충청남도 태안군 태안읍 환동,신생약국,10,N,,N,N,12시45분 ~ 13시00분,12시45분 ~ 13시00분,원앙마을 4단지 상가내  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 12시45분 ~ 13시00분
토요일 : 12시45분 ~ 13시00분","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 12시45분 ~ 13시00분
토요일 : 12시45분 ~ 13시00분",:n:00,:n:59,8:45:00,21:00:59,8:45:00,21:00:59,8:45:00,21:00:59,8:45:00,21:00:59,8:45:00,21:00:59,8:45:00,18:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz,탄천약국,81,약국,340000,충남,340300,공주시,탄천면,32609,충청남도 공주시 탄천면 통산로 179-1 (탄천면),1967-03-08,127.0285364,36.3307263,탄천면,탄천약국,,,,N,N,,,탄천면사무소 정문에서왼쪽 200m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,삼성약국,81,약국,250000,대전,250004,대전동구,용전동,34552,대전광역시 동구 계족로 412 (용전동),2008-09-03,127.4323345,36.3483784,용전동,삼성약국,10,N,약국이용시 건물 주차장에 주차가능,N,N,09시00분~19시00분,09시00분~14시00분,용전동네거리 신한은행 중리동방향 30m,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 오후2시 이후","[점심 시간]
평일 : 12시30분~13시30분
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 오후2시 이후

[점심 시간]
평일 : 12시30분~13시30분
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,14:00:59,2
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,"J,마트약국",81,약국,230000,대구,230007,대구달서구,,42620,대구광역시 달서구 이곡동로 25 (이곡동),1999-10-28,128.5103499,35.8542574,,"J,마트약국",10,N,,N,N,09시00분~21시00분,09시00분~17시00분,성서경찰서 북동쪽 50m,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,17:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,새녹십자약국,81,약국,110000,서울,110005,구로구,구로동,8294,서울특별시 구로구 구로중앙로28길 65 (구로동),2019-11-04,126.8889601,37.5004699,구로동,새녹십자약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 13 : 00 ~ 14 : 00
토요일 : 13 : 00 ~ 14 :00","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 13 : 00 ~ 14 : 00
토요일 : 13 : 00 ~ 14 :00",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,20:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,둔산탑약국,81,약국,250000,대전,250003,대전서구,둔산동,35230,대전광역시 서구 대덕대로175번길 16 1층 101호 (둔산동),2022-08-02,127.3763057,36.3496763,둔산동,둔산탑약국,,,,N,N,오전 9시 30분~오후9시,,대전지방법원 홍성지원 좌측 200미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 오전 11시 30분~12시00분
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 오전 11시 30분~12시00분
토요일 : 없음",:10:00,:17:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,9:30:00,21:00:59,:n:00,:n:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,한솔약국,81,약국,250000,대전,250004,대전동구,성남동,34580,대전광역시 동구 계족로 393-1 (성남동),2009-06-24,127.4320618,36.3468156,성남동,한솔약국,,,,N,N,,,용전네거리 대전역방향 20미터,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzUxIyQyIyQxIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,장항종로약국,81,약국,340000,충남,340009,서천군,장항읍,33673,충청남도 서천군 장항읍 장서로 30 (장항읍),2007-01-02,126.698438,36.0104904,장항읍,장항종로약국,,,,N,N,,,반석의원 우측 5m,"[휴진 안내]
일요일 : 휴업
공휴일 : 오전근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴업
공휴일 : 오전근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,명성약국,81,약국,340000,충남,340012,예산군,예산읍,32423,충청남도 예산군 예산읍 신례원로 22 (예산읍),2014-03-03,126.833685,36.713901,예산읍,명성약국,,,갓길에 잠시주차 가능,N,N,,,"금산 엔이시티 1층 구)경찰서자리, KT전화국 맡은편 50m","[휴진 안내]
일요일 : 금산장날(2일,7일)정상근무
공휴일 : 금산장날(2일,7일)정상근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 금산장날(2일,7일)정상근무
공휴일 : 금산장날(2일,7일)정상근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,18:00:59,2
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,오거리약국,81,약국,230000,대구,230003,대구북구,,41520,대구광역시 북구 동북로 199 1층 (산격동),2021-04-27,128.6143034,35.8981647,,오거리약국,20,N,,N,N,,,송라시장 맞은편  ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 없음",:n:00,:n:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,14:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz,우리약국,81,약국,340000,충남,340700,논산시,,32939,충청남도 논산시 강경읍 계백로 116 (),1985-11-25,127.0138536,36.1553881,,우리약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 12시30분-14시00분
토요일 : 12시30분-14시00분","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 12시30분-14시00분
토요일 : 12시30분-14시00분",:n:00,:n:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,21:00:59,8:00:00,16:30:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,차오름약국,81,약국,110000,서울,110003,강서구,염창동,7544,서울특별시 강서구 양천로 655 2층 (염창동),2014-07-14,126.870184,37.5529557,염창동,차오름약국,3,N,,N,N,09시00분~18시30분,09시00분~15시00분,성북소방서 소방서 정문에서 100미터 언덕 위 삼성래미안 상가2층 ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분",:n:00,:n:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,15:00:59,2
